,MovieID,UserID,Rating,Date
3043746,571,105,5,2003-01-02
4161947,798,105,5,2005-01-24
1919281,357,105,5,2004-04-09
2569556,473,105,3,2004-02-26
249992,52,105,3,2004-06-11
2610940,482,105,4,2004-02-26
1271047,283,105,3,2004-09-03
1391958,299,105,4,2003-12-30
4873176,985,105,3,2003-01-23
4806512,963,105,5,2003-06-13
905228,199,105,4,2003-06-13
115793,30,105,4,2004-04-23
1885464,353,105,3,2003-09-12
1029335,241,123,5,2004-05-19
4589490,892,123,4,2003-10-27
259496,57,123,3,2004-01-23
3049718,571,123,2,2004-02-07
1073639,251,123,4,2003-11-19
4262477,818,123,4,2003-09-01
906574,199,123,4,2004-02-07
2999224,564,123,3,2004-01-07
2080571,386,123,3,2004-02-07
4876616,985,123,4,2004-02-07
1158424,268,123,4,2004-08-06
739720,191,123,5,2004-02-07
1269493,282,123,3,2003-08-31
2751881,487,123,5,2004-12-06
4469267,880,123,5,2003-06-10
2677232,483,123,4,2004-02-07
2930708,550,123,3,2004-03-24
2746910,485,123,4,2004-01-12
4676037,918,123,5,2003-06-22
3197006,595,123,4,2004-05-30
2570522,473,123,4,2004-12-02
1352089,295,123,3,2004-02-07
2974283,554,123,3,2004-02-07
22244,16,123,3,2004-03-24
123,1,123,4,2004-07-15
2259102,427,123,1,2004-02-07
293451,77,123,3,2004-02-07
1586650,313,123,2,2004-02-07
991823,224,123,3,2003-07-13
4807910,963,123,4,2004-02-07
502897,148,123,2,2004-02-07
2235360,423,123,3,2004-03-17
4605148,896,123,2,2004-02-07
4441939,872,123,5,2004-02-07
3408092,650,123,3,2004-01-21
1344668,293,123,4,2004-10-30
4673815,916,123,4,2005-08-01
3867253,749,123,3,2004-02-07
3239123,607,123,4,2004-02-07
3231167,607,83,3,2004-11-02
47250,26,83,3,2004-09-01
2386856,457,83,4,2004-10-05
2829021,516,83,4,2004-11-01
1078302,252,83,3,2004-11-02
2508260,468,83,4,2004-11-06
4869439,985,83,4,2004-11-01
2867613,528,83,3,2005-10-16
58692,28,83,3,2004-11-01
993785,225,83,3,2005-02-06
1680527,329,83,3,2004-11-01
2131145,406,83,4,2005-07-24
4493668,886,83,4,2005-05-09
4275954,819,83,3,2004-11-01
1349755,295,83,4,2004-11-05
312569,81,83,4,2004-09-08
971131,223,83,3,2005-07-20
3423425,658,83,3,2004-11-01
4158339,798,83,4,2004-11-01
2670143,483,83,3,2004-11-02
731830,191,83,4,2004-10-29
2223815,419,83,4,2005-10-16
1303512,290,83,4,2005-01-20
2063378,381,83,3,2004-11-01
1226004,273,83,3,2005-02-17
3359277,631,83,3,2005-12-19
700274,188,83,3,2005-04-17
1388723,299,83,4,2004-11-01
829309,197,83,4,2004-09-08
3037310,571,83,4,2004-11-01
2284905,438,83,3,2004-11-06
264791,58,83,3,2005-02-18
4781220,962,83,3,2004-11-01
83,1,83,3,2005-09-12
4373852,851,83,3,2005-08-03
110957,30,83,3,2004-10-29
385414,111,83,4,2004-08-13
4728316,940,83,3,2004-11-05
4062045,788,83,2,2004-08-13
135,1,135,5,2005-11-15
128910,30,159,4,2004-08-26
1148799,259,159,3,2005-10-10
2771590,494,159,3,2005-05-15
1866336,346,159,4,2005-07-31
2138660,406,159,2,2005-07-22
3823871,732,159,4,2005-11-12
4654395,902,159,1,2005-06-05
3846046,746,159,3,2005-06-19
1400361,299,159,4,2004-09-04
1310803,290,159,4,2005-01-07
1870797,348,159,3,2005-01-12
4509934,886,159,5,2005-02-04
9719,8,159,4,2005-03-20
2296919,442,159,3,2005-10-03
4245280,811,159,3,2004-08-21
542890,164,159,2,2005-09-28
2092400,393,159,3,2004-10-13
3835859,738,159,4,2004-11-08
2617107,482,159,3,2004-10-30
2404668,457,159,5,2004-09-15
250583,52,159,3,2005-02-24
3195737,591,159,3,2005-08-12
3060421,571,159,4,2005-07-07
604906,175,159,4,2004-08-21
4956661,989,159,4,2004-12-15
841752,197,159,3,2004-08-23
1985841,359,159,1,2005-10-03
1927800,357,159,1,2004-09-29
3812354,725,159,3,2005-03-27
1593875,313,159,3,2005-05-15
4632426,897,159,2,2005-07-28
3770630,720,159,3,2004-10-17
319487,83,159,4,2004-10-14
159,1,159,2,2005-07-26
673991,181,159,3,2005-05-21
2831992,516,159,2,2004-08-21
2002228,361,159,3,2005-05-11
2517443,468,159,4,2005-10-10
3925434,758,159,3,2004-10-24
1902816,356,159,2,2005-10-31
1778182,331,159,4,2004-09-16
2933119,550,159,3,2004-11-14
2186662,413,159,3,2005-01-07
4170829,798,159,3,2005-01-01
2325683,443,159,4,2004-08-25
2512553,468,118,3,2005-04-30
3874009,751,118,2,2005-04-30
2395177,457,118,2,2005-04-25
3635538,705,118,3,2005-05-16
118,1,118,2,2005-05-02
3917009,758,118,2,2005-04-25
119398,30,118,2,2005-04-25
4118611,789,118,2,2005-06-17
436290,122,118,1,2005-09-09
3426410,658,118,3,2005-07-27
4501276,886,118,2,2005-05-02
419979,118,118,2,2005-07-27
835084,197,118,2,2005-04-25
2091429,393,118,2,2005-06-17
738940,191,118,3,2005-04-25
1228372,273,118,3,2005-04-16
4706763,937,118,3,2005-04-30
959380,216,118,3,2005-04-30
1820303,334,118,2,2005-10-05
1585441,313,118,4,2005-07-27
2485682,458,30,5,2003-02-15
4150348,798,30,3,2002-06-19
1347103,295,30,3,2005-05-24
2957595,551,30,3,2002-05-26
1568625,313,30,3,2002-05-26
3672477,708,30,2,2002-05-26
1163829,269,30,4,2004-07-03
2502239,468,30,2,2004-07-03
382597,111,30,4,2005-06-28
3899507,758,30,3,2004-11-23
1254543,275,30,3,2003-08-13
1075831,252,30,3,2003-03-25
2661218,483,30,3,2002-05-10
4726477,940,30,3,2004-03-23
2986494,563,30,3,2002-10-23
1908417,357,30,4,2004-08-22
4056293,788,30,2,2002-06-10
1813632,334,30,4,2005-08-16
3021884,571,30,3,2002-05-09
4779136,962,30,4,2003-10-14
1882598,353,30,3,2003-04-08
2316507,443,30,4,2004-05-11
2261324,429,30,4,2004-03-23
314787,83,30,4,2003-10-21
30,1,30,5,2005-03-23
99241,30,30,4,2004-09-12
1104414,255,30,3,2004-03-23
3764045,720,30,4,2005-03-23
4860769,985,30,4,2005-03-23
2375873,457,30,4,2005-04-28
4482898,886,30,5,2005-02-06
582306,175,30,2,2003-01-13
3612594,694,30,4,2005-03-23
1993317,361,30,4,2005-05-24
4412071,862,30,4,2004-03-16
1222879,273,30,5,2005-02-27
54662,28,30,4,2003-01-24
1020572,241,19,4,2004-12-09
1737459,330,19,5,2004-11-07
1185264,270,19,5,2004-11-07
53671,28,19,4,2004-11-07
580037,175,19,5,2004-12-03
2997092,564,19,2,2005-01-20
3017986,571,19,4,2004-11-11
2658964,483,19,4,2004-11-07
3369512,636,19,3,2004-11-11
719608,191,19,5,2004-11-30
680425,187,19,1,2004-11-11
2905272,535,19,2,2004-11-07
3218685,607,19,4,2004-11-07
3628007,705,19,4,2004-11-11
1379137,299,19,4,2004-11-07
1154561,263,19,5,2005-03-18
3896899,758,19,3,2005-11-17
4054751,788,19,5,2004-11-11
1672383,329,19,5,2004-11-07
819262,197,19,4,2005-01-10
1075211,252,19,3,2004-11-11
4858307,985,19,4,2004-11-30
899342,199,19,3,2004-12-09
2372383,457,19,5,2004-11-07
1157318,268,19,2,2004-12-09
1765167,331,19,5,2004-11-07
1882082,353,19,3,2004-12-03
4294695,825,19,5,2004-12-10
1499661,312,19,5,2004-11-07
1104291,255,19,3,2004-11-11
1473668,311,19,2,2005-02-07
3670704,708,19,3,2005-01-19
1566084,313,19,4,2004-11-07
3578251,692,19,3,2004-11-07
4778634,962,19,4,2004-11-07
19,1,19,5,2005-11-23
4259609,818,19,2,2005-03-18
4370897,851,19,3,2005-10-14
939248,208,19,2,2004-11-07
4148346,798,19,3,2004-11-07
1346246,295,19,1,2004-12-03
2565668,473,19,3,2005-02-01
3881686,752,19,4,2004-11-07
3839340,746,19,1,2004-11-11
1163334,269,19,4,2004-11-07
3346243,629,19,4,2004-11-07
4996031,996,19,1,2004-11-11
3418026,658,19,3,2004-11-11
4399617,859,19,3,2004-11-11
2500669,468,19,5,2004-12-09
2986229,563,19,4,2004-11-11
244851,48,19,4,2005-03-18
3502432,668,19,2,2004-11-07
702885,189,19,5,2005-03-18
2763939,494,19,5,2004-11-07
4725983,940,19,4,2004-11-11
1383045,299,42,1,2005-06-24
461165,143,42,5,2005-05-30
411313,113,42,1,2005-06-08
2230261,422,42,4,2005-05-30
4046403,775,42,1,2005-06-29
1099325,253,42,4,2005-05-30
3760099,718,42,4,2005-06-29
2855575,522,42,2,2005-06-08
360711,108,42,3,2005-05-31
383204,111,42,3,2005-09-21
2820695,507,42,5,2005-05-30
566625,168,42,1,2005-06-29
3811183,725,42,2,2005-06-01
543715,165,42,2,2005-05-30
1858034,342,42,1,2005-06-17
1883064,353,42,2,2005-05-31
1459636,305,42,2,2005-05-30
3388398,641,42,4,2005-06-29
2905566,535,42,3,2005-09-21
2127541,406,42,4,2005-07-16
3546646,682,42,3,2005-05-30
3188072,585,42,2,2005-06-08
4049809,781,42,1,2005-06-08
2925613,550,42,2,2005-05-30
3488938,662,42,4,2005-05-31
1675439,329,42,1,2005-07-13
4293681,824,42,1,2005-06-29
2792851,499,42,4,2005-06-29
2799930,501,42,3,2005-06-08
6310,8,42,2,2005-06-15
958115,216,42,4,2005-05-30
2032814,365,42,1,2005-06-29
2798212,500,42,1,2005-06-01
2790797,495,42,2,2005-06-08
2378390,457,42,2,2005-05-31
1767545,331,42,2,2005-05-30
1738856,330,42,4,2005-05-30
1072635,250,42,4,2005-11-07
548680,166,42,3,2005-06-15
3674351,708,42,4,2005-05-30
1001712,229,42,2,2005-06-03
4412541,862,42,2,2005-06-08
3629946,705,42,4,2005-06-01
2503763,468,42,4,2005-05-30
357390,106,42,1,2005-06-01
4973287,992,42,3,2005-11-14
2852829,518,42,1,2005-05-31
2755732,489,42,2,2005-05-31
2663498,483,42,2,2005-05-30
3420242,658,42,4,2005-05-30
4774639,960,42,4,2005-06-15
4143459,791,42,2,2005-06-03
4979269,993,42,3,2005-06-01
1994107,361,42,4,2005-05-31
3212568,601,42,1,2005-06-29
1157598,268,42,3,2005-05-31
4274789,819,42,4,2005-05-31
539313,157,42,1,2005-06-29
2228903,421,42,5,2005-09-02
335845,88,42,1,2005-05-31
2261343,429,42,3,2005-06-03
2221829,418,42,4,2005-11-16
521137,152,42,4,2005-05-31
340483,96,42,2,2005-06-08
3999206,759,42,4,2005-05-31
4152382,798,42,5,2005-06-01
284351,71,42,1,2005-06-01
4674833,918,42,2,2005-05-31
3901971,758,42,3,2005-06-06
4227284,799,42,1,2005-06-03
969441,223,42,1,2005-06-24
2856638,524,42,2,2005-05-31
3742732,711,42,1,2005-05-30
332681,84,42,1,2005-06-08
3198344,596,42,2,2005-06-29
4485578,886,42,5,2005-05-31
4862738,985,42,5,2005-05-30
1981704,358,42,3,2005-06-01
4295017,825,42,2,2005-06-08
3892387,755,42,4,2005-06-03
3223759,607,42,5,2005-05-31
2997588,564,42,1,2005-06-01
3610333,693,42,2,2005-05-30
3007774,566,42,2,2005-06-29
2351727,445,42,5,2005-06-17
4368207,850,42,1,2005-06-01
281729,68,42,2,2005-06-01
263557,58,42,2,2005-06-03
4588717,890,42,1,2005-06-29
823428,197,42,4,2005-05-30
417276,118,42,4,2005-06-03
1571171,313,42,2,2005-05-30
3542470,681,42,1,2005-09-21
2270989,433,42,4,2005-05-31
4238075,809,42,3,2005-05-31
530163,155,42,3,2005-05-31
2083361,390,42,1,2005-05-31
2931,5,42,1,2005-06-03
1022561,241,42,4,2005-07-25
4333875,833,42,2,2005-05-30
1254814,275,42,4,2005-06-08
1814550,334,42,3,2005-09-30
42,1,42,4,2005-06-03
3614169,696,42,2,2005-05-30
5009507,1000,42,2,2005-06-03
4026288,762,42,1,2005-06-15
3413985,655,42,2,2005-06-01
3612608,694,42,5,2005-05-30
3367047,633,42,1,2005-05-31
439526,125,42,4,2005-06-15
1223689,273,42,3,2005-05-30
42195,19,42,3,2005-06-29
441210,126,42,1,2005-05-31
3370182,636,42,3,2005-07-01
4253586,814,42,2,2005-06-01
3009078,569,42,2,2005-05-31
4372046,851,42,4,2005-07-02
2361172,452,42,2,2005-06-29
575135,173,42,4,2005-06-15
3568172,689,42,3,2005-05-31
4600364,896,42,2,2005-07-25
3567203,688,42,1,2005-06-29
724527,191,42,4,2005-05-31
499467,148,42,3,2005-05-31
1917182,357,92,1,2005-07-24
4728649,940,92,3,2005-02-14
4870750,985,92,4,2003-12-01
830909,197,92,5,2005-09-21
4495214,886,92,5,2005-03-25
1078711,252,92,5,2004-11-11
2388771,457,92,3,2004-10-06
1166351,269,92,4,2004-11-23
92,1,92,4,2004-09-27
683201,187,92,3,2003-10-20
2293466,442,92,5,2005-01-08
2671463,483,92,5,2004-04-13
3039849,571,92,4,2005-01-11
4401077,859,92,5,2004-11-23
4781561,962,92,4,2004-09-27
4116953,789,92,5,2005-09-29
3424177,658,92,4,2005-03-08
2271898,433,92,5,2005-11-05
3232627,607,92,3,2004-02-08
4159695,798,92,4,2004-11-23
59271,28,92,2,2003-04-16
362439,108,92,4,2005-10-08
1350226,295,92,5,2004-11-15
733263,191,92,3,2004-07-17
3911448,758,92,4,2005-02-14
3612686,694,92,3,2004-11-30
1226613,273,92,3,2005-04-09
3744022,711,92,4,2004-11-11
385847,111,92,5,2004-08-03
3335459,621,92,5,2005-08-10
1304390,290,92,4,2005-03-19
1460775,305,92,5,2005-01-19
3680921,708,92,5,2004-10-12
464540,143,92,5,2005-09-10
4641186,898,75,3,2004-04-21
4049412,780,75,3,2004-04-30
385045,111,75,4,2004-04-17
222453,38,75,4,2004-05-11
2568252,473,75,3,2004-04-22
2894701,533,75,3,2004-04-22
2800854,501,75,4,2004-04-20
233605,45,75,3,2004-04-20
947207,212,75,4,2004-04-21
3882656,752,75,4,2004-04-21
3823447,732,75,4,2005-11-19
3517351,672,75,4,2004-04-20
3347534,629,75,4,2004-05-21
3612666,694,75,4,2004-05-11
32963,18,75,4,2004-04-20
1157932,268,75,4,2004-04-24
4254964,817,75,4,2004-04-20
1884361,353,75,2,2004-04-21
2669071,483,75,4,2004-04-21
4466327,873,75,4,2004-04-21
4695516,929,75,5,2004-05-12
590212,175,75,5,2004-04-20
4836997,964,75,1,2004-03-10
682642,187,75,3,2004-04-21
3826005,733,75,3,2004-04-22
3632299,705,75,4,2004-04-20
2271573,433,75,4,2004-04-20
2047360,369,75,2,2004-04-21
1476444,311,75,3,2004-04-23
4697221,931,75,4,2005-03-22
3568750,689,75,4,2004-04-20
3489652,662,75,4,2004-04-20
4312909,831,75,2,2004-04-21
2756054,489,75,4,2004-04-20
1856328,341,75,3,2004-04-23
3187050,584,75,4,2004-04-21
2855917,523,75,3,2004-04-22
1868631,348,75,4,2004-04-21
1455710,304,75,4,2004-04-21
4841772,971,75,5,2004-05-14
2352168,445,75,4,2004-04-20
4430472,863,75,4,2004-04-24
2927671,550,75,4,2004-04-21
2495277,463,75,4,2004-04-21
225940,44,75,3,2004-04-21
1014830,240,75,4,2004-05-17
3485061,661,75,4,2004-04-20
1577442,313,75,3,2004-04-20
549243,166,75,4,2004-04-21
2224951,420,75,3,2004-04-21
2385501,457,75,5,2004-08-12
3758276,717,75,3,2005-03-26
4229175,804,75,4,2004-07-12
4000252,759,75,4,2004-04-20
316354,83,75,4,2004-03-24
47199,26,75,4,2004-07-20
4302233,829,75,4,2004-04-06
3757463,715,75,4,2004-08-30
1067092,248,75,4,2004-04-22
3413722,653,75,3,2004-05-13
3193038,588,75,3,2004-04-22
22016,16,75,3,2004-04-22
4261181,818,75,3,2004-04-21
2493329,460,75,3,2004-06-19
3626775,704,75,2,2004-06-28
3908308,758,75,5,2004-04-30
2207562,414,75,2,2004-04-21
3546922,682,75,5,2004-05-11
1150774,262,75,3,2004-04-23
4683369,919,75,3,2004-04-21
361884,108,75,4,2004-06-21
4040466,764,75,4,2004-04-23
4048280,777,75,4,2004-05-14
280298,62,75,4,2004-08-10
4704753,937,75,4,2004-04-20
4050743,783,75,4,2004-04-20
3837213,740,75,3,2004-05-12
3367667,634,75,4,2004-04-22
730644,191,75,5,2003-11-25
1740443,330,75,5,2004-04-20
3614606,696,75,4,2004-04-20
3229965,607,75,4,2004-04-20
2857017,524,75,4,2004-04-20
2494275,462,75,4,2005-02-11
4846111,977,75,4,2004-04-21
292189,77,75,3,2004-04-22
245246,48,75,4,2004-04-22
4157387,798,75,5,2004-04-20
3530671,676,75,3,2004-04-06
1981890,358,75,4,2004-04-21
358405,107,75,3,2004-04-22
3760202,718,75,3,2004-04-23
3172103,577,75,4,2004-04-21
4602338,896,75,4,2004-04-21
236810,46,75,4,2004-04-22
2998240,564,75,3,2004-04-22
1349421,295,75,3,2004-04-21
3409293,652,75,4,2004-04-20
4334352,833,75,4,2004-04-20
3554460,686,75,3,2004-04-21
3766286,720,75,4,2004-04-21
1278176,285,75,4,2004-04-20
3521376,673,75,4,2004-04-23
4591419,894,75,4,2004-04-20
3678851,708,75,5,2004-04-20
3890552,754,75,3,2004-04-21
4024349,761,75,3,2004-05-29
2083649,390,75,3,2004-04-21
2971660,552,75,2,2004-04-21
75,1,75,4,2004-05-11
4953641,989,75,3,2005-07-09
2181675,413,75,4,2004-04-21
2031271,363,75,3,2004-04-21
2292730,442,75,4,2004-04-20
2281218,436,75,3,2004-04-25
948492,213,75,4,2004-06-02
4492248,886,75,5,2005-03-14
1915185,357,75,3,2004-04-12
410977,112,75,4,2004-05-12
4413719,862,75,3,2004-04-21
3873231,751,75,4,2004-04-21
4946115,986,75,4,2004-04-22
3817288,730,75,3,2004-04-22
264588,58,75,3,2004-04-23
2176098,410,75,4,2004-05-12
3743623,711,75,4,2004-04-20
340516,96,75,4,2004-04-23
4275744,819,75,3,2004-04-21
4472352,883,75,4,2004-04-22
3422915,658,75,4,2004-04-22
2507536,468,75,3,2004-04-09
312550,81,75,3,2004-04-21
1165690,269,75,5,2004-04-20
668559,178,75,4,2004-04-22
1851977,337,75,3,2004-04-21
1000390,227,75,4,2004-05-11
2210465,416,75,5,2004-05-04
254727,55,75,4,2004-04-20
3581904,692,75,4,2004-05-21
287670,76,75,4,2004-04-24
3842030,746,75,4,2004-05-14
4343599,837,75,5,2004-07-12
1003934,232,75,4,2004-04-20
2867283,528,75,2,2005-09-11
3335238,621,75,4,2004-04-22
2130758,406,75,4,2005-06-25
1507046,312,75,4,2004-04-21
2250332,425,75,4,2004-04-23
1770444,331,75,4,2004-04-20
903321,199,75,4,2004-03-10
463514,143,75,5,2004-04-20
109534,30,75,5,2004-04-12
2767075,494,75,3,2004-04-22
4116012,789,75,4,2004-05-12
1387833,299,75,4,2004-04-21
1025425,241,75,4,2004-04-21
4868343,985,75,4,2004-04-21
1124910,257,75,4,2004-04-21
941984,209,75,3,2004-04-23
2816049,504,75,4,2004-04-21
3761812,719,75,4,2004-04-21
4061368,788,75,5,2004-04-20
3171256,576,75,5,2005-03-28
2237543,424,75,5,2004-04-20
3503094,668,75,4,2004-09-06
442741,127,75,4,2004-04-22
284447,71,75,2,2004-04-21
4804506,963,75,3,2004-04-21
3201278,599,75,5,2004-04-20
704439,189,75,3,2004-04-06
3035451,571,75,5,2004-03-10
378988,110,75,3,2004-04-21
2793226,499,75,4,2004-04-20
828410,197,75,4,2004-08-23
3359200,631,75,3,2005-12-14
2294522,442,113,4,2004-07-15
3915672,758,113,4,2005-08-24
2238494,424,113,3,2005-07-18
3425977,658,113,4,2004-07-15
3612716,694,113,5,2003-07-17
4262177,818,113,3,2003-08-03
737589,191,113,4,2004-06-16
259430,57,113,4,2003-08-03
3236968,607,113,3,2003-08-03
4065529,788,113,5,2004-05-31
1869612,348,113,4,2003-08-04
3635013,705,113,3,2003-08-03
1393282,299,113,4,2003-12-30
4499989,886,113,4,2005-04-06
1004295,232,113,3,2003-09-26
2611900,482,113,4,2003-09-11
113,1,113,5,2004-11-17
4118186,789,113,3,2003-07-22
4845680,976,113,5,2005-03-14
2393767,457,113,5,2004-09-23
3046325,571,113,5,2003-09-26
1191892,270,113,4,2004-05-02
3384404,638,113,4,2003-08-03
4163150,798,113,5,2003-09-26
596510,175,113,5,2004-08-02
2988218,563,113,4,2003-07-22
1684451,329,113,5,2005-09-02
2769063,494,113,5,2005-01-29
1511749,312,113,5,2004-06-28
4673083,912,26,3,2004-03-11
1813529,334,26,2,2005-10-08
4726398,940,26,2,2003-10-11
332620,84,26,3,2003-09-11
43260,23,26,3,2004-05-22
2365693,455,26,5,2004-01-29
4850323,980,26,4,2004-03-19
54518,28,26,2,2003-08-27
1122425,257,26,4,2003-12-21
2249942,425,26,3,2004-06-19
3316086,609,26,4,2005-01-06
1104397,255,26,3,2003-10-02
1150364,262,26,3,2005-08-24
2602764,482,26,5,2003-08-20
2986467,563,26,3,2003-09-11
3530169,675,26,3,2005-02-27
1155582,265,26,4,2003-08-25
1155437,264,26,3,2004-08-13
26,1,26,4,2004-02-26
1075745,252,26,2,2003-11-07
3021258,571,26,4,2003-09-30
2748103,486,26,3,2004-06-12
3408442,651,26,3,2003-11-11
220327,35,26,2,2003-11-07
3612591,694,26,4,2004-10-04
1380783,299,26,4,2004-05-18
4056050,788,26,2,2003-08-25
105744,30,57,3,2004-08-24
4488643,886,57,5,2005-08-11
902175,199,57,4,2003-06-08
2180685,413,57,5,2003-06-08
1077159,252,57,4,2004-08-02
4865429,985,57,4,2004-04-09
2505794,468,57,4,2005-06-13
3765548,720,57,5,2005-10-11
1475623,311,57,5,2005-07-31
587298,175,57,5,2004-03-28
4275258,819,57,3,2004-03-28
4836918,964,57,4,2004-04-09
1504858,312,57,3,2005-07-31
1385346,299,57,3,2003-06-10
2567494,473,57,4,2003-06-20
315792,83,57,4,2004-10-04
703990,189,57,2,2004-03-10
2766188,494,57,5,2004-08-24
1188155,270,57,5,2004-04-09
3676623,708,57,4,2004-11-01
4059581,788,57,5,2004-11-01
1677776,329,57,4,2004-11-01
2866512,528,57,5,2005-11-30
1574154,313,57,4,2004-07-13
3389636,642,57,1,2004-05-01
1024019,241,57,5,2003-06-06
4696373,930,57,4,2005-08-13
4154756,798,57,5,2004-03-28
3421581,658,57,3,2004-11-01
1768993,331,57,3,2004-11-01
57,1,57,4,2004-07-13
3030481,571,57,4,2003-06-08
2606125,482,57,4,2003-07-03
3631237,705,57,4,2005-10-11
3675639,708,54,2,2002-06-04
3612622,694,54,3,2004-03-16
3840974,746,54,4,2003-01-15
2284218,437,54,3,2005-04-05
56394,28,54,4,2003-05-07
245090,48,54,4,2004-02-20
1123713,257,54,4,2004-08-15
2986951,563,54,4,2002-08-29
2958288,551,54,3,2002-07-03
2220327,417,54,3,2004-07-29
54,1,54,4,2004-04-08
2504909,468,54,1,2004-04-20
3028636,571,54,1,2002-05-17
2177182,412,54,3,2003-03-18
1254992,275,54,4,2003-10-11
1572979,313,54,5,2002-07-03
3420992,658,54,4,2004-09-09
304278,78,54,3,2002-09-17
3225534,607,54,4,2002-05-02
2071829,385,54,4,2003-12-12
1076878,252,54,3,2002-12-28
2926216,550,54,4,2004-03-05
104345,30,54,4,2004-08-15
4227413,799,102,3,2005-07-04
952630,215,102,5,2005-07-08
1682915,329,102,5,2003-11-16
3371631,636,102,5,2004-02-01
2569395,473,102,5,2003-10-17
452612,138,102,5,2004-09-21
4729004,940,102,5,2004-07-20
3389716,642,102,5,2004-08-17
4290228,822,102,5,2005-06-06
214628,33,102,5,2004-12-30
245431,48,102,5,2004-05-04
594425,175,102,5,2004-02-18
2035793,367,102,5,2003-12-13
683687,187,102,5,2005-04-20
3501350,667,102,5,2005-07-30
3622226,700,102,5,2004-04-26
3415201,657,102,5,2004-11-25
1126275,257,102,3,2004-12-23
332975,84,102,5,2003-12-08
102,1,102,5,2005-08-02
2998729,564,102,4,2003-11-23
2091012,393,102,4,2004-11-22
357499,106,102,5,2005-02-28
3348155,629,102,3,2004-10-29
3503391,668,102,5,2005-03-10
4997931,996,102,5,2005-11-20
2495393,463,102,5,2005-02-27
4675733,918,102,5,2004-01-07
4374757,851,102,5,2005-07-27
115409,30,102,4,2004-11-08
4276519,819,102,3,2004-03-29
2816167,504,102,5,2004-12-31
2929262,550,102,4,2003-12-08
1772716,331,102,5,2004-03-26
4261906,818,102,3,2005-05-14
1582151,313,102,4,2003-10-20
2494317,462,102,5,2005-08-11
1741737,330,102,3,2004-02-03
2510401,468,102,5,2004-05-13
4343667,837,102,5,2005-07-26
3867111,749,102,3,2003-11-30
3384318,638,102,4,2003-11-11
386620,111,102,3,2005-11-07
3414074,655,102,2,2005-08-05
735310,191,102,5,2004-04-18
2868773,528,102,5,2005-12-10
942191,209,102,5,2004-03-15
1663114,314,102,5,2005-09-12
1854217,338,102,5,2004-06-27
4497626,886,102,5,2005-04-08
3332092,617,102,5,2005-10-24
1344118,292,102,5,2005-11-12
2225158,420,102,5,2003-12-30
1154690,263,102,5,2004-11-27
2361489,452,102,5,2005-10-30
4064157,788,102,5,2003-11-10
2894993,533,102,2,2003-11-30
2083910,390,102,4,2003-12-08
281995,68,102,5,2004-11-06
1062848,242,102,5,2004-02-24
3042834,571,102,5,2004-04-20
4295646,825,102,5,2005-01-06
939586,208,102,5,2004-06-28
1862749,345,102,5,2004-11-25
544212,165,102,5,2004-01-02
2364164,454,102,3,2004-07-14
4747669,943,102,5,2005-11-02
3665723,706,102,4,2005-08-22
1191047,270,102,5,2005-07-20
338380,91,102,5,2005-11-18
3169442,575,102,5,2004-08-05
3634127,705,102,5,2003-11-26
287822,76,102,5,2005-07-12
338852,92,102,5,2005-11-18
1455896,304,102,2,2005-06-24
